i,val_rmse,val_r2,train_rmse,train_r2,gap_rmse,model__l2_regularization,model__learning_rate,model__max_bins,model__max_depth,model__max_iter,model__max_leaf_nodes,model__min_samples_leaf
340,0.20682927471083234,0.24198166528412268,0.18579169285242297,0.38326446997776065,0.02103758185840937,0.0,0.03,255,3.0,400,63,10
337,0.20682927471083234,0.24198166528412268,0.18579169285242297,0.38326446997776065,0.02103758185840937,0.0,0.03,255,3.0,400,31,10
346,0.20682927471083234,0.24198166528412268,0.18579169285242297,0.38326446997776065,0.02103758185840937,0.0,0.03,255,3.0,800,31,10
334,0.20682927471083234,0.24198166528412268,0.18579169285242297,0.38326446997776065,0.02103758185840937,0.0,0.03,255,3.0,400,15,10
1092,0.2069290148827707,0.24125040411448462,0.18952292381429264,0.35824408452173595,0.01740609106847807,0.1,0.03,128,3.0,400,15,50
1098,0.2069290148827707,0.24125040411448462,0.18952292381429264,0.35824408452173595,0.01740609106847807,0.1,0.03,128,3.0,400,63,50
1104,0.2069290148827707,0.24125040411448462,0.18952292381429264,0.35824408452173595,0.01740609106847807,0.1,0.03,128,3.0,800,31,50
1107,0.2069290148827707,0.24125040411448462,0.18952292381429264,0.35824408452173595,0.01740609106847807,0.1,0.03,128,3.0,800,63,50
1101,0.2069290148827707,0.24125040411448462,0.18952292381429264,0.35824408452173595,0.01740609106847807,0.1,0.03,128,3.0,800,15,50
1095,0.2069290148827707,0.24125040411448462,0.18952292381429264,0.35824408452173595,0.01740609106847807,0.1,0.03,128,3.0,400,31,50
22,0.207012995763445,0.24063441133464147,0.1922107875660729,0.3399119029409079,0.014802208197372102,0.0,0.01,128,3.0,800,31,10
19,0.207012995763445,0.24063441133464147,0.1922107875660729,0.3399119029409079,0.014802208197372102,0.0,0.01,128,3.0,800,15,10
25,0.207012995763445,0.24063441133464147,0.1922107875660729,0.3399119029409079,0.014802208197372102,0.0,0.01,128,3.0,800,63,10
20,0.20706423538000207,0.24025845023252745,0.1925039009353839,0.33789715472049753,0.014560334444618184,0.0,0.01,128,3.0,800,15,20
23,0.20706423538000207,0.24025845023252745,0.1925039009353839,0.33789715472049753,0.014560334444618184,0.0,0.01,128,3.0,800,31,20
26,0.20706423538000207,0.24025845023252745,0.1925039009353839,0.33789715472049753,0.014560334444618184,0.0,0.01,128,3.0,800,63,20
1306,0.2071594334914551,0.2395597048737722,0.18273352122351694,0.40340057405146645,0.024425912267938166,0.1,0.05,128,3.0,400,15,10
1309,0.2071594334914551,0.2395597048737722,0.18273352122351694,0.40340057405146645,0.024425912267938166,0.1,0.05,128,3.0,400,31,10
1318,0.2071594334914551,0.2395597048737722,0.18273352122351694,0.40340057405146645,0.024425912267938166,0.1,0.05,128,3.0,800,31,10
1321,0.2071594334914551,0.2395597048737722,0.18273352122351694,0.40340057405146645,0.024425912267938166,0.1,0.05,128,3.0,800,63,10
1312,0.2071594334914551,0.2395597048737722,0.18273352122351694,0.40340057405146645,0.024425912267938166,0.1,0.05,128,3.0,400,63,10
1315,0.2071594334914551,0.2395597048737722,0.18273352122351694,0.40340057405146645,0.024425912267938166,0.1,0.05,128,3.0,800,15,10
1102,0.20735472743718739,0.23812526006162293,0.18198188378989744,0.4082984625459407,0.02537284364728995,0.1,0.03,128,3.0,800,31,10
1105,0.20735472743718739,0.23812526006162293,0.18198188378989744,0.4082984625459407,0.02537284364728995,0.1,0.03,128,3.0,800,63,10
1099,0.20735472743718739,0.23812526006162293,0.18198188378989744,0.4082984625459407,0.02537284364728995,0.1,0.03,128,3.0,800,15,10
440,0.20744268528449955,0.23747876334582352,0.18884156973324737,0.3628501448429179,0.018601115551252184,0.0,0.05,128,3.0,200,63,20
434,0.20744268528449955,0.23747876334582352,0.18884156973324737,0.3628501448429179,0.018601115551252184,0.0,0.05,128,3.0,200,15,20
437,0.20744268528449955,0.23747876334582352,0.18884156973324737,0.3628501448429179,0.018601115551252184,0.0,0.05,128,3.0,200,31,20
1875,0.20761142374851158,0.23623775557323212,0.18727742543190398,0.3733612521310353,0.020333998316607593,1.0,0.01,255,5.0,400,15,50
339,0.20762385712299078,0.23614627287755263,0.19114187926687673,0.3472331543887105,0.01648197785611405,0.0,0.03,255,3.0,400,31,50
336,0.20762385712299078,0.23614627287755263,0.19114187926687673,0.3472331543887105,0.01648197785611405,0.0,0.03,255,3.0,400,15,50
351,0.20762385712299078,0.23614627287755263,0.19114187926687673,0.3472331543887105,0.01648197785611405,0.0,0.03,255,3.0,800,63,50
348,0.20762385712299078,0.23614627287755263,0.19114187926687673,0.3472331543887105,0.01648197785611405,0.0,0.03,255,3.0,800,31,50
342,0.20762385712299078,0.23614627287755263,0.19114187926687673,0.3472331543887105,0.01648197785611405,0.0,0.03,255,3.0,400,63,50
345,0.20762385712299078,0.23614627287755263,0.19114187926687673,0.3472331543887105,0.01648197785611405,0.0,0.03,255,3.0,800,15,50
1308,0.20777308139916809,0.23504787808625138,0.18796251668548233,0.3687681736267935,0.019810564713685752,0.1,0.05,128,3.0,400,15,50
1311,0.20777308139916809,0.23504787808625138,0.18796251668548233,0.3687681736267935,0.019810564713685752,0.1,0.05,128,3.0,400,31,50
1314,0.20777308139916809,0.23504787808625138,0.18796251668548233,0.3687681736267935,0.019810564713685752,0.1,0.05,128,3.0,400,63,50
1323,0.20777308139916809,0.23504787808625138,0.18796251668548233,0.3687681736267935,0.019810564713685752,0.1,0.05,128,3.0,800,63,50
1317,0.20777308139916809,0.23504787808625138,0.18796251668548233,0.3687681736267935,0.019810564713685752,0.1,0.05,128,3.0,800,15,50
1320,0.20777308139916809,0.23504787808625138,0.18796251668548233,0.3687681736267935,0.019810564713685752,0.1,0.05,128,3.0,800,31,50
884,0.20782592925661653,0.23465869175197118,0.19300466355610493,0.3344480028325112,0.014821265700511593,0.1,0.01,128,3.0,800,15,20
890,0.20782592925661653,0.23465869175197118,0.19300466355610493,0.3344480028325112,0.014821265700511593,0.1,0.01,128,3.0,800,63,20
887,0.20782592925661653,0.23465869175197118,0.19300466355610493,0.3344480028325112,0.014821265700511593,0.1,0.01,128,3.0,800,31,20
1307,0.207896043748161,0.23414219634830347,0.18479881722681832,0.38983855820452584,0.02309722652134269,0.1,0.05,128,3.0,400,15,20
1322,0.207896043748161,0.23414219634830347,0.18479881722681832,0.38983855820452584,0.02309722652134269,0.1,0.05,128,3.0,800,63,20
1313,0.207896043748161,0.23414219634830347,0.18479881722681832,0.38983855820452584,0.02309722652134269,0.1,0.05,128,3.0,400,63,20
1319,0.207896043748161,0.23414219634830347,0.18479881722681832,0.38983855820452584,0.02309722652134269,0.1,0.05,128,3.0,800,31,20
1316,0.207896043748161,0.23414219634830347,0.18479881722681832,0.38983855820452584,0.02309722652134269,0.1,0.05,128,3.0,800,15,20
1310,0.207896043748161,0.23414219634830347,0.18479881722681832,0.38983855820452584,0.02309722652134269,0.1,0.05,128,3.0,400,31,20
221,0.20803762130982476,0.23309874022101085,0.19721758012057752,0.30507547899756293,0.010820041189247231,0.0,0.03,128,3.0,200,31,20
224,0.20803762130982476,0.23309874022101085,0.19721758012057752,0.30507547899756293,0.010820041189247231,0.0,0.03,128,3.0,200,63,20
218,0.20803762130982476,0.23309874022101085,0.19721758012057752,0.30507547899756293,0.010820041189247231,0.0,0.03,128,3.0,200,15,20
335,0.20812372221021808,0.23246381128147897,0.18663981738977384,0.37762091927337427,0.02148390482044424,0.0,0.03,255,3.0,400,15,20
341,0.20812372221021808,0.23246381128147897,0.18663981738977384,0.37762091927337427,0.02148390482044424,0.0,0.03,255,3.0,400,63,20
338,0.20812372221021808,0.23246381128147897,0.18663981738977384,0.37762091927337427,0.02148390482044424,0.0,0.03,255,3.0,400,31,20
1747,0.20816776373156676,0.23213893684914666,0.19346391557472015,0.33127689033341023,0.01470384815684661,1.0,0.01,128,3.0,800,15,10
1753,0.20816776373156676,0.23213893684914666,0.19346391557472015,0.33127689033341023,0.01470384815684661,1.0,0.01,128,3.0,800,63,10
1750,0.20816776373156676,0.23213893684914666,0.19346391557472015,0.33127689033341023,0.01470384815684661,1.0,0.01,128,3.0,800,31,10
1303,0.20816793407677894,0.23213768015592096,0.18909680429474635,0.36112666242406954,0.019071129782032598,0.1,0.05,128,3.0,200,63,10
1297,0.20816793407677894,0.23213768015592096,0.18909680429474635,0.36112666242406954,0.019071129782032598,0.1,0.05,128,3.0,200,15,10
1300,0.20816793407677894,0.23213768015592096,0.18909680429474635,0.36112666242406954,0.019071129782032598,0.1,0.05,128,3.0,200,31,10
1210,0.2081683974030365,0.23213426203898113,0.18709500823946376,0.3745814099716479,0.021073389163572737,0.1,0.03,255,3.0,800,31,10
1198,0.2081683974030365,0.23213426203898113,0.18709500823946376,0.3745814099716479,0.021073389163572737,0.1,0.03,255,3.0,400,15,10
1201,0.2081683974030365,0.23213426203898113,0.18709500823946376,0.3745814099716479,0.021073389163572737,0.1,0.03,255,3.0,400,31,10
1207,0.2081683974030365,0.23213426203898113,0.18709500823946376,0.3745814099716479,0.021073389163572737,0.1,0.03,255,3.0,800,15,10
1204,0.2081683974030365,0.23213426203898113,0.18709500823946376,0.3745814099716479,0.021073389163572737,0.1,0.03,255,3.0,400,63,10
1213,0.2081683974030365,0.23213426203898113,0.18709500823946376,0.3745814099716479,0.021073389163572737,0.1,0.03,255,3.0,800,63,10
674,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,800,63,20
659,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,400,15,20
650,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,200,15,20
656,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,200,63,20
671,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,800,31,20
665,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,400,63,20
662,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,400,31,20
668,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,800,15,20
653,0.2082542492921061,0.23150077185740325,0.18739916029873407,0.3725463266000901,0.020855088993372017,0.0,0.1,128,3.0,200,31,20
229,0.20825482272070503,0.23149653972246353,0.19018481035676854,0.3537537429376003,0.01807001236393649,0.0,0.03,128,3.0,400,31,10
235,0.20825482272070503,0.23149653972246353,0.19018481035676854,0.3537537429376003,0.01807001236393649,0.0,0.03,128,3.0,800,15,10
226,0.20825482272070503,0.23149653972246353,0.19018481035676854,0.3537537429376003,0.01807001236393649,0.0,0.03,128,3.0,400,15,10
238,0.20825482272070503,0.23149653972246353,0.19018481035676854,0.3537537429376003,0.01807001236393649,0.0,0.03,128,3.0,800,31,10
232,0.20825482272070503,0.23149653972246353,0.19018481035676854,0.3537537429376003,0.01807001236393649,0.0,0.03,128,3.0,400,63,10
241,0.20825482272070503,0.23149653972246353,0.19018481035676854,0.3537537429376003,0.01807001236393649,0.0,0.03,128,3.0,800,63,10
563,0.20828136146100348,0.23130066033777952,0.1857409249225946,0.3836014722174109,0.02254043653840887,0.0,0.05,255,3.0,800,31,20
554,0.20828136146100348,0.23130066033777952,0.1857409249225946,0.3836014722174109,0.02254043653840887,0.0,0.05,255,3.0,400,31,20
557,0.20828136146100348,0.23130066033777952,0.1857409249225946,0.3836014722174109,0.02254043653840887,0.0,0.05,255,3.0,400,63,20
551,0.20828136146100348,0.23130066033777952,0.1857409249225946,0.3836014722174109,0.02254043653840887,0.0,0.05,255,3.0,400,15,20
560,0.20828136146100348,0.23130066033777952,0.1857409249225946,0.3836014722174109,0.02254043653840887,0.0,0.05,255,3.0,800,15,20
566,0.20828136146100348,0.23130066033777952,0.1857409249225946,0.3836014722174109,0.02254043653840887,0.0,0.05,255,3.0,800,63,20
1963,0.20834436497741982,0.23083553867645512,0.19164652719328962,0.3437817674284136,0.0166978377841302,1.0,0.03,128,3.0,800,15,10
1954,0.20834436497741982,0.23083553867645512,0.19164652719328962,0.3437817674284136,0.0166978377841302,1.0,0.03,128,3.0,400,15,10
1960,0.20834436497741982,0.23083553867645512,0.19164652719328962,0.3437817674284136,0.0166978377841302,1.0,0.03,128,3.0,400,63,10
1957,0.20834436497741982,0.23083553867645512,0.19164652719328962,0.3437817674284136,0.0166978377841302,1.0,0.03,128,3.0,400,31,10
1966,0.20834436497741982,0.23083553867645512,0.19164652719328962,0.3437817674284136,0.0166978377841302,1.0,0.03,128,3.0,800,31,10
1969,0.20834436497741982,0.23083553867645512,0.19164652719328962,0.3437817674284136,0.0166978377841302,1.0,0.03,128,3.0,800,63,10
994,0.20844990043387343,0.23005611100506873,0.19352882520096246,0.3308280846870526,0.014921075232910974,0.1,0.01,255,3.0,800,31,10
991,0.20844990043387343,0.23005611100506873,0.19352882520096246,0.3308280846870526,0.014921075232910974,0.1,0.01,255,3.0,800,15,10
997,0.20844990043387343,0.23005611100506873,0.19352882520096246,0.3308280846870526,0.014921075232910974,0.1,0.01,255,3.0,800,63,10
1748,0.20866026854999492,0.22850126855911634,0.19467699590365672,0.3228643847239705,0.013983272646338196,1.0,0.01,128,3.0,800,15,20
1751,0.20866026854999492,0.22850126855911634,0.19467699590365672,0.3228643847239705,0.013983272646338196,1.0,0.01,128,3.0,800,31,20
1754,0.20866026854999492,0.22850126855911634,0.19467699590365672,0.3228643847239705,0.013983272646338196,1.0,0.01,128,3.0,800,63,20
1100,0.20868478440678884,0.22831996846145375,0.19143079238594432,0.3452583340482239,0.017253992020844516,0.1,0.03,128,3.0,800,15,20
1094,0.20868478440678884,0.22831996846145375,0.19143079238594432,0.3452583340482239,0.017253992020844516,0.1,0.03,128,3.0,400,31,20
1097,0.20868478440678884,0.22831996846145375,0.19143079238594432,0.3452583340482239,0.017253992020844516,0.1,0.03,128,3.0,400,63,20
1103,0.20868478440678884,0.22831996846145375,0.19143079238594432,0.3452583340482239,0.017253992020844516,0.1,0.03,128,3.0,800,31,20
1106,0.20868478440678884,0.22831996846145375,0.19143079238594432,0.3452583340482239,0.017253992020844516,0.1,0.03,128,3.0,800,63,20
1091,0.20868478440678884,0.22831996846145375,0.19143079238594432,0.3452583340482239,0.017253992020844516,0.1,0.03,128,3.0,400,15,20
243,0.20872912714103156,0.22799199018423177,0.19054806435484245,0.35128271778560827,0.01818106278618911,0.0,0.03,128,3.0,800,63,50
231,0.20872912714103156,0.22799199018423177,0.19054806435484245,0.35128271778560827,0.01818106278618911,0.0,0.03,128,3.0,400,31,50
234,0.20872912714103156,0.22799199018423177,0.19054806435484245,0.35128271778560827,0.01818106278618911,0.0,0.03,128,3.0,400,63,50
240,0.20872912714103156,0.22799199018423177,0.19054806435484245,0.35128271778560827,0.01818106278618911,0.0,0.03,128,3.0,800,31,50
237,0.20872912714103156,0.22799199018423177,0.19054806435484245,0.35128271778560827,0.01818106278618911,0.0,0.03,128,3.0,800,15,50
228,0.20872912714103156,0.22799199018423177,0.19054806435484245,0.35128271778560827,0.01818106278618911,0.0,0.03,128,3.0,400,15,50
1638,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,400,63,50
1641,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,800,15,50
1635,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,400,31,50
1647,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,800,63,50
1623,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,200,15,50
1629,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,200,63,50
1644,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,800,31,50
1632,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,400,15,50
1626,0.20880304973371752,0.22744507140901615,0.18979329979351164,0.3564117029789112,0.019009749940205878,0.1,0.1,255,3.0,200,31,50
781,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,800,63,10
772,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,400,63,10
763,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,200,63,10
775,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,800,15,10
778,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,800,31,10
769,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,400,31,10
766,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,400,15,10
757,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,200,15,10
760,0.20887314999128584,0.22692625340954897,0.18390925581023476,0.39569865742878185,0.024963894181051077,0.0,0.1,255,3.0,200,31,10
883,0.20894340049762142,0.22640614869523756,0.1938706380612932,0.32846219877456484,0.015072762436328213,0.1,0.01,128,3.0,800,15,10
889,0.20894340049762142,0.22640614869523756,0.1938706380612932,0.32846219877456484,0.015072762436328213,0.1,0.01,128,3.0,800,63,10
886,0.20894340049762142,0.22640614869523756,0.1938706380612932,0.32846219877456484,0.015072762436328213,0.1,0.01,128,3.0,800,31,10
24,0.20896290501994977,0.22626171453022548,0.19504901702733254,0.32027394566527956,0.013913887992617224,0.0,0.01,128,3.0,800,31,50
27,0.20896290501994977,0.22626171453022548,0.19504901702733254,0.32027394566527956,0.013913887992617224,0.0,0.01,128,3.0,800,63,50
21,0.20896290501994977,0.22626171453022548,0.19504901702733254,0.32027394566527956,0.013913887992617224,0.0,0.01,128,3.0,800,15,50
2397,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,800,15,50
2391,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,400,31,50
2388,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,400,15,50
2394,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,400,63,50
2382,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,200,31,50
2379,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,200,15,50
2385,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,200,63,50
2400,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,800,31,50
2403,0.20900327663104715,0.22596271334006102,0.18304073306550764,0.40139288028335984,0.02596254356553951,1.0,0.1,128,3.0,800,63,50
558,0.20906788156698974,0.22548411454587336,0.18863052153622303,0.364273498687104,0.02043736003076671,0.0,0.05,255,3.0,400,63,50
555,0.20906788156698974,0.22548411454587336,0.18863052153622303,0.364273498687104,0.02043736003076671,0.0,0.05,255,3.0,400,31,50
552,0.20906788156698974,0.22548411454587336,0.18863052153622303,0.364273498687104,0.02043736003076671,0.0,0.05,255,3.0,400,15,50
567,0.20906788156698974,0.22548411454587336,0.18863052153622303,0.364273498687104,0.02043736003076671,0.0,0.05,255,3.0,800,63,50
564,0.20906788156698974,0.22548411454587336,0.18863052153622303,0.364273498687104,0.02043736003076671,0.0,0.05,255,3.0,800,31,50
561,0.20906788156698974,0.22548411454587336,0.18863052153622303,0.364273498687104,0.02043736003076671,0.0,0.05,255,3.0,800,15,50
135,0.20907066087335074,0.22546352189224128,0.19491561889057182,0.3212033856957107,0.014155041982778921,0.0,0.01,255,3.0,800,63,50
132,0.20907066087335074,0.22546352189224128,0.19491561889057182,0.3212033856957107,0.014155041982778921,0.0,0.01,255,3.0,800,31,50
129,0.20907066087335074,0.22546352189224128,0.19491561889057182,0.3212033856957107,0.014155041982778921,0.0,0.01,255,3.0,800,15,50
2058,0.20908955845336674,0.2253234972086131,0.19846701258686414,0.296242477342751,0.010622545866502603,1.0,0.03,255,3.0,200,31,50
2061,0.20908955845336674,0.2253234972086131,0.19846701258686414,0.296242477342751,0.010622545866502603,1.0,0.03,255,3.0,200,63,50
2055,0.20908955845336674,0.2253234972086131,0.19846701258686414,0.296242477342751,0.010622545866502603,1.0,0.03,255,3.0,200,15,50
549,0.20918061919397288,0.22464859045929053,0.19141969549973398,0.3453342401559846,0.0177609236942389,0.0,0.05,255,3.0,200,63,50
543,0.20918061919397288,0.22464859045929053,0.19141969549973398,0.3453342401559846,0.0177609236942389,0.0,0.05,255,3.0,200,15,50
546,0.20918061919397288,0.22464859045929053,0.19141969549973398,0.3453342401559846,0.0177609236942389,0.0,0.05,255,3.0,200,31,50
891,0.20918756202289288,0.2245971208580939,0.19641729598921556,0.3107038687099233,0.012770266033677313,0.1,0.01,128,3.0,800,63,50
885,0.20918756202289288,0.2245971208580939,0.19641729598921556,0.3107038687099233,0.012770266033677313,0.1,0.01,128,3.0,800,15,50
888,0.20918756202289288,0.2245971208580939,0.19641729598921556,0.3107038687099233,0.012770266033677313,0.1,0.01,128,3.0,800,31,50
2072,0.2092049484878678,0.2244682214615693,0.18807973591698893,0.3679806168000129,0.021125212570878876,1.0,0.03,255,3.0,800,15,20
2069,0.2092049484878678,0.2244682214615693,0.18807973591698893,0.3679806168000129,0.021125212570878876,1.0,0.03,255,3.0,400,63,20
2078,0.2092049484878678,0.2244682214615693,0.18807973591698893,0.3679806168000129,0.021125212570878876,1.0,0.03,255,3.0,800,63,20
2075,0.2092049484878678,0.2244682214615693,0.18807973591698893,0.3679806168000129,0.021125212570878876,1.0,0.03,255,3.0,800,31,20
2066,0.2092049484878678,0.2244682214615693,0.18807973591698893,0.3679806168000129,0.021125212570878876,1.0,0.03,255,3.0,400,31,20
2063,0.2092049484878678,0.2244682214615693,0.18807973591698893,0.3679806168000129,0.021125212570878876,1.0,0.03,255,3.0,400,15,20
1749,0.20923460593698187,0.2242483229867388,0.195488759255472,0.31720557652129155,0.013745846681509882,1.0,0.01,128,3.0,800,15,50
1752,0.20923460593698187,0.2242483229867388,0.195488759255472,0.31720557652129155,0.013745846681509882,1.0,0.01,128,3.0,800,31,50
1755,0.20923460593698187,0.2242483229867388,0.195488759255472,0.31720557652129155,0.013745846681509882,1.0,0.01,128,3.0,800,63,50
542,0.20935643526544764,0.2233446787733454,0.19116615109532184,0.3470673628740091,0.018190284170125803,0.0,0.05,255,3.0,200,15,20
545,0.20935643526544764,0.2233446787733454,0.19116615109532184,0.3470673628740091,0.018190284170125803,0.0,0.05,255,3.0,200,31,20
548,0.20935643526544764,0.2233446787733454,0.19116615109532184,0.3470673628740091,0.018190284170125803,0.0,0.05,255,3.0,200,63,20
1299,0.20944732481785364,0.22267018145212103,0.19225039782306835,0.3396398167217217,0.017196926994785283,0.1,0.05,128,3.0,200,15,50
1302,0.20944732481785364,0.22267018145212103,0.19225039782306835,0.3396398167217217,0.017196926994785283,0.1,0.05,128,3.0,200,31,50
1305,0.20944732481785364,0.22267018145212103,0.19225039782306835,0.3396398167217217,0.017196926994785283,0.1,0.05,128,3.0,200,63,50
2283,0.20948675348192505,0.22237748770514487,0.19194746088893008,0.3417192909911667,0.01753929259299497,1.0,0.05,255,3.0,400,31,50
2286,0.20948675348192505,0.22237748770514487,0.19194746088893008,0.3417192909911667,0.01753929259299497,1.0,0.05,255,3.0,400,63,50
2292,0.20948675348192505,0.22237748770514487,0.19194746088893008,0.3417192909911667,0.01753929259299497,1.0,0.05,255,3.0,800,31,50
2289,0.20948675348192505,0.22237748770514487,0.19194746088893008,0.3417192909911667,0.01753929259299497,1.0,0.05,255,3.0,800,15,50
2280,0.20948675348192505,0.22237748770514487,0.19194746088893008,0.3417192909911667,0.01753929259299497,1.0,0.05,255,3.0,400,15,50
2295,0.20948675348192505,0.22237748770514487,0.19194746088893008,0.3417192909911667,0.01753929259299497,1.0,0.05,255,3.0,800,63,50
2277,0.2095182141607344,0.22214390377941362,0.1921691058224389,0.34019815783806073,0.017349108338295505,1.0,0.05,255,3.0,200,63,50
2271,0.2095182141607344,0.22214390377941362,0.1921691058224389,0.34019815783806073,0.017349108338295505,1.0,0.05,255,3.0,200,15,50
2274,0.2095182141607344,0.22214390377941362,0.1921691058224389,0.34019815783806073,0.017349108338295505,1.0,0.05,255,3.0,200,31,50
2272,0.2095438506973795,0.2219535360215259,0.19080319561049464,0.34954437572997166,0.018740655086884855,1.0,0.05,255,3.0,200,31,10
2275,0.2095438506973795,0.2219535360215259,0.19080319561049464,0.34954437572997166,0.018740655086884855,1.0,0.05,255,3.0,200,63,10
2269,0.2095438506973795,0.2219535360215259,0.19080319561049464,0.34954437572997166,0.018740655086884855,1.0,0.05,255,3.0,200,15,10
2071,0.20956802903062355,0.2217739750185983,0.18856060193856758,0.3647447003011922,0.02100742709205597,1.0,0.03,255,3.0,800,15,10
2074,0.20956802903062355,0.2217739750185983,0.18856060193856758,0.3647447003011922,0.02100742709205597,1.0,0.03,255,3.0,800,31,10
2062,0.20956802903062355,0.2217739750185983,0.18856060193856758,0.3647447003011922,0.02100742709205597,1.0,0.03,255,3.0,400,15,10
2065,0.20956802903062355,0.2217739750185983,0.18856060193856758,0.3647447003011922,0.02100742709205597,1.0,0.03,255,3.0,400,31,10
2077,0.20956802903062355,0.2217739750185983,0.18856060193856758,0.3647447003011922,0.02100742709205597,1.0,0.03,255,3.0,800,63,10
2068,0.20956802903062355,0.2217739750185983,0.18856060193856758,0.3647447003011922,0.02100742709205597,1.0,0.03,255,3.0,400,63,10
2287,0.20957533236253578,0.22171973256543964,0.1905773476501435,0.35108331361430956,0.01899798471239228,1.0,0.05,255,3.0,800,15,10
2278,0.20957533236253578,0.22171973256543964,0.1905773476501435,0.35108331361430956,0.01899798471239228,1.0,0.05,255,3.0,400,15,10
2281,0.20957533236253578,0.22171973256543964,0.1905773476501435,0.35108331361430956,0.01899798471239228,1.0,0.05,255,3.0,400,31,10
2284,0.20957533236253578,0.22171973256543964,0.1905773476501435,0.35108331361430956,0.01899798471239228,1.0,0.05,255,3.0,400,63,10
2290,0.20957533236253578,0.22171973256543964,0.1905773476501435,0.35108331361430956,0.01899798471239228,1.0,0.05,255,3.0,800,31,10
2293,0.20957533236253578,0.22171973256543964,0.1905773476501435,0.35108331361430956,0.01899798471239228,1.0,0.05,255,3.0,800,63,10
764,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,200,63,20
779,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,800,31,20
776,0.20961948892903134,0.2213917378115452,0.17821476174185638,0.43254198606637906,0.03140472718717496,0.0,0.1,255,3.0,800,15,20
